sic_id,level,entity_name,region,province,comune,address,cap,phone,email,website,parent_name,meeting_day,meeting_time,servitore_insegnante,source_url,source_type,source_date,verification_status,notes,parent_sic_id,node_type,active_status,country,latitude,longitude,geo_status,network_ready,cortex_ingest,last_checked
SIC-ID-4F5B8694F5EC,CLUB,CAT La Goccia,Lombardia,Brescia,Vobarno,Largo Donatori di Sangue,,,,,ARCAT Lombardia,Lunedì,20:30,Marilve Caccin,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-EBC3C9841DDE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-8E62591ED0AA,CLUB,CAT La Farfalla,Lombardia,Brescia,Paitone,"Via Beschi 18, Centro Sociale",,,,,ARCAT Lombardia,Mercoledì,20:00,Antonella Bonizzoli,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-EBC3C9841DDE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-32D423951474,CLUB,CAT La Vetta,Lombardia,Brescia,Roè Volciano,Via Luigi Ragazzo 21,,,,,ARCAT Lombardia,Martedì,20:00,Mariangela Susio,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-EBC3C9841DDE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-3128F411BF89,CLUB,CAT Orizzonte,Lombardia,Brescia,Vestone,"Via Pialorsi 14, saletta conferenze",,,,,ARCAT Lombardia,Lunedì,20:00,Mariangela Susio,https://www.arcatlombardia.it/CAT_Brescia.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-EBC3C9841DDE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-7714FD8E40FF,TERRITORIAL,ACAT Hudolin Milano,Lombardia,Milano,Milano,Via Costalovara 1,20162,335 7755355,acat_milano@yahoo.it,,ARCAT Lombardia,,,,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-EBC3C9841DDE,TERRITORIAL,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-8C71084398EA,CLUB,CAT Milano 1,Lombardia,Milano,Milano,"Via De Martino 2, Oratorio S. Dionigi",,,,,ACAT Hudolin Milano,Giovedì,21:00,Mariangela Terzi,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-E7233D0B15FA,CLUB,CAT Milano 2 - Acqua in Circolo,Lombardia,Milano,Milano,"Via degli Anemoni 6, IPR",,,,,ACAT Hudolin Milano,Martedì,21:00,Guido Riva,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-71BEB4FEFFC1,CLUB,CAT Milano 3 - La Maria,Lombardia,Milano,Milano,"Via Tamigi 7, VSP",,,,,ACAT Hudolin Milano,Martedì,21:00,Paola Muratore,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-CB60F2A41314,CLUB,CAT Milano 4 - Le rose che sbocciano,Lombardia,Milano,Milano,"Via Antonino Bezzola 5, Parrocchia Sant'Elena",,,,,ACAT Hudolin Milano,Giovedì,20:30,Luciana Marzio,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-4EB62B9E7A63,CLUB,CAT Milano 5 - Della Rinascita,Lombardia,Milano,Milano,"Via Duprè 19, Istituto San Gaetano",,,,,ACAT Hudolin Milano,Martedì,21:00,Angela Ferraro,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-897A79D18316,CLUB,CAT Milano 6 - La Fenice,Lombardia,Milano,Milano,"Via Marsala 10, Casa delle Associazioni",,,,,ACAT Hudolin Milano,Giovedì,21:00,Guido Riva,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-5E39043366AC,CLUB,CAT Milano 7 - Ampère,Lombardia,Milano,Milano,"Via Ampère 75, Oratorio San Luca",,,,,ACAT Hudolin Milano,Giovedì,20:30,Luca Secco,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-1A3A86EFE43E,CLUB,CAT Colturano 9 - La Libellula,Lombardia,Milano,Colturano,"Via Verdi, Sala del Tempo Libero Palestra",,,,,ACAT Hudolin Milano,Martedì,20:45,Mario Zambon,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-31A2B85892ED,CLUB,CAT 8 - Ginkgo,Lombardia,Milano,Milano,"Via Lattanzio 58, Parrocchia San Pio V",,,,,ACAT Hudolin Milano,Giovedì,20:30,Stefano Fasola,https://www.arcatlombardia.it/CAT_Milano.html,ARCAT Lombardia ufficiale,2026-07-02,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-7714FD8E40FF,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-D98405112D26,CLUB,La Rondine,Marche,Fermo,Marina di Altidona,Via Leonardo da Vinci 10,,3497656452,amadio2004@libero.it,,ARCAT Marche ETS-ODV,,,Roberto Amadio,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-D7C91E7BC920,CLUB,Arcobaleno,Marche,Fermo,Fermo,Via Migliorati 2,,3408200491 / 3388771873,rosyeglauco@libero.it,,ARCAT Marche ETS-ODV,,,Glauco Scatasta,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-2708BE372E33,CLUB,L'Orizzonte,Marche,Fermo,Campofilone,"Corso G. Marconi 25, Teatro Comunale",,3450709840,amadio2004@libero.it,,ARCAT Marche ETS-ODV,,,Mara Malloni,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-F3B30228B67A,CLUB,L'Astro Nascente,Marche,Fermo,Fermo,"C.da Girola Valtenna 58, centro sociale Molini Girola",,3335745867,elilia@hotmail.it,,ARCAT Marche ETS-ODV,,,Elilia Santarelli,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-C6CEFC7EF89F,CLUB,L'Ancora,Marche,Fermo,Porto San Giorgio,"Via D. Silenzi 10, centro sportivo Don Bosco",,3487290866,luiginazazio@hotmail.com,,ARCAT Marche ETS-ODV,,,Luigina Zazio,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-7DBD6E2ACC0B,CLUB,Insieme,Marche,Fermo,Porto San Giorgio,"Via D. Silenzi 10, centro sportivo Don Bosco",,3471862122,urbanistefano1952@libero.it,,ARCAT Marche ETS-ODV,,,Stefano Urbani,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-9E0AA9185D40,CLUB,Unica Stella,Marche,Fermo,Monte Urano,Via Monte Grappa 43,,335343886,luisantonietta@yahoo.it,,ARCAT Marche ETS-ODV,,,Luisa Mandolesi,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-96BC9D55C749,CLUB,Le Palme,Marche,Ascoli Piceno,San Benedetto del Tronto,"Via Manzoni 36, Servizio Risposte Alcologiche",,3337754541,sabvici@libero.it,,ARCAT Marche ETS-ODV,,,Sabrina Vici,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-6ADCA715D4D0,CLUB,Il Faro,Marche,Ascoli Piceno,San Benedetto del Tronto,"Piazza San Filippo Neri, Parrocchia San Filippo Neri",,3397948429,56renziero@gmail.com,,ARCAT Marche ETS-ODV,,,Renziero Papetti,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-4CEC91060B69,CLUB,Pegasus,Marche,Ascoli Piceno,Porto d'Ascoli,Via Gronchi 17,,3402290219,,,ARCAT Marche ETS-ODV,,,Angelo Coccia,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-8215F6616943,CLUB,Vladimir Hudolin,Marche,Ascoli Piceno,Centobuchi di Monteprandone,"Via San Giacomo 107, Centro culturale Pacetti",,3452260282,marco.castorani8@gmail.com,,ARCAT Marche ETS-ODV,,,Marco Castorani,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-A19C9B70317D,CLUB,Ce La Faremo,Marche,Pesaro e Urbino,Cagli,Via Lapis 8,,3387132923,,,ARCAT Marche ETS-ODV,Giovedì,17:30,Michele Parisi,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-B8D1E999468D,CLUB,L'Incontro,Marche,Pesaro e Urbino,Urbania,Via Roma 54,,3463794502,,,ARCAT Marche ETS-ODV,Lunedì,18:00,Federica Merelli,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-FC9EA2E47F2F,CLUB,Uscendo dalla Nebbia,Marche,Pesaro e Urbino,Urbino,Via Guido da Montefeltro 45,,3476258643,,,ARCAT Marche ETS-ODV,Mercoledì,17:30,Marco Zazzeroni,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-96D9E230BFB2,CLUB,Ad Maiora,Marche,Macerata,Civitanova Marche,Via Crivelli 19,,3388771873,rosyeglauco@libero.it,,ARCAT Marche ETS-ODV,,,Glauco Scatasta,https://www.arcatmarche.it/dove-siamo/,ARCAT Marche ufficiale,2026-08-18,VERIFIED_OFFICIAL_CURRENT,,SIC-ID-D9B64FBFD3CE,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-852DDA224768,CLUB,CAT Alba,Piemonte,Cuneo,Alba,,,,,,ACAT Alba Langhe e Roero ODV,,,,https://www.aslcn2.it/associazioni-di-volontariato/sostegno-persone-in-difficolta/acat-alba-langhe-roero/,ASL CN2,2026-08-18,VERIFIED_PUBLIC_INSTITUTION,"ASL CN2 dichiara tre Club attivi ad Alba, Canale e Cortemilia; indirizzo specifico non pubblicato nella scheda",,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-1DAD63BEFC93,CLUB,CAT Canale,Piemonte,Cuneo,Canale,,,,,,ACAT Alba Langhe e Roero ODV,,,,https://www.aslcn2.it/associazioni-di-volontariato/sostegno-persone-in-difficolta/acat-alba-langhe-roero/,ASL CN2,2026-08-18,VERIFIED_PUBLIC_INSTITUTION,"ASL CN2 dichiara tre Club attivi ad Alba, Canale e Cortemilia; indirizzo specifico non pubblicato nella scheda",,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-86E710EA4629,CLUB,CAT Cortemilia,Piemonte,Cuneo,Cortemilia,,,,,,ACAT Alba Langhe e Roero ODV,,,,https://www.aslcn2.it/associazioni-di-volontariato/sostegno-persone-in-difficolta/acat-alba-langhe-roero/,ASL CN2,2026-08-18,VERIFIED_PUBLIC_INSTITUTION,"ASL CN2 dichiara tre Club attivi ad Alba, Canale e Cortemilia; indirizzo specifico non pubblicato nella scheda",,CLUB,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-85205D8B5CBD,CLUB,CAT Bari,Puglia,,Bari,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-5709BCA2A30F,CLUB,CAT Altamura,Puglia,,Altamura,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-53F521CC660C,CLUB,CAT Capurso,Puglia,,Capurso,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-0F508478DBF1,CLUB,CAT Cassano delle Murge,Puglia,,Cassano delle Murge,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-A691DE63FADA,CLUB,CAT Carbonara,Puglia,,Carbonara,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-4EF5F3A9D189,CLUB,CAT Rutigliano,Puglia,,Rutigliano,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-F1A52B4D3C6D,CLUB,CAT Mola di Bari,Puglia,,Mola di Bari,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-86946129C7FC,CLUB,CAT Modugno,Puglia,,Modugno,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-2071C14388B0,CLUB,CAT Taranto,Puglia,,Taranto,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-5AFB5291067E,CLUB,CAT Massafra,Puglia,,Massafra,,,,,,ARCAT Puglia ODV,,,,https://www.facebook.com/61578021032255/,ARCAT Puglia Facebook pubblico,2026-08-18,PUBLIC_SOCIAL_NEEDS_ADDRESS_VERIFICATION,"Località citata da ARCAT Puglia; denominazione, indirizzo e orario da verificare",SIC-ID-FA8A3C74EE3F,CLUB,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-9D91D2FA084F,TERRITORIAL,ACAT ToCentro,Piemonte,Torino,Torino,Via Massena 55,,339 5926249 / 346 1315143,,https://www.cittadellasalute.to.it/,ARCAT Piemonte,,,,https://www.cittadellasalute.to.it/,PUBLIC_INSTITUTION,2026-08-18,VERIFIED_PUBLIC_SOURCE,,SIC-ID-5E9E8E6D5441,TERRITORIAL,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-F83737E9708E,TERRITORIAL,ACAT Torino Nord,Piemonte,Torino,Torino,Via Pietro Mascagni 20,,338 1244217,,https://www.piemontegiovani.it/uffici/associazione-club-alcologici-territoriali,ARCAT Piemonte,,,,https://www.piemontegiovani.it/uffici/associazione-club-alcologici-territoriali,PUBLIC_INSTITUTION,2026-08-18,VERIFIED_PUBLIC_SOURCE,,SIC-ID-5E9E8E6D5441,TERRITORIAL,ACTIVE_PUBLISHED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-22AB1925D74E,TERRITORIAL,ACAT Borgo San Dalmazzo,Piemonte,Cuneo,Borgo San Dalmazzo,Piazza dell'Abbazia 4,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Piemonte,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-5E9E8E6D5441,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-7B8E606B192B,TERRITORIAL,ACAT Cuneese,Piemonte,Cuneo,Cuneo,Via Felice Cavallotti 35,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Piemonte,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-5E9E8E6D5441,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-07063935CE6E,TERRITORIAL,ACAT di Chieri,Piemonte,Torino,Chieri,Via Giovanni XXIII 8,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Piemonte,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-5E9E8E6D5441,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-6F8A7D16117F,TERRITORIAL,ACAT Sorriso della Speranza,Piemonte,Alessandria,Alessandria,Via Paolo Sacco 8,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Piemonte,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-5E9E8E6D5441,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-EA019BE575FF,TERRITORIAL,ACAT Torino Est ODV,Piemonte,Torino,Torino,Via Giolitti 21,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Piemonte,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-5E9E8E6D5441,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-17585855CD74,TERRITORIAL,ACAT Cremona e Territorio ODV,Lombardia,Cremona,Cremona,Via dell'Annona 1/3,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Lombardia,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-EBC3C9841DDE,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-9C2091117C64,TERRITORIAL,ACAT Pavia,Lombardia,Pavia,Pavia,Via dei Liguri 34,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Lombardia,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-EBC3C9841DDE,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-6B72806834FD,TERRITORIAL,ACAT Polesine Occidentale ODV,Veneto,Rovigo,Lendinara,Via Caduti del Lavoro 33,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Veneto ODV,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-098060EC0D91,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
SIC-ID-6D7169622634,TERRITORIAL,ACAT La Speranza ODV,Veneto,Treviso,Spresiano,"Via Monsignor Condotta 1, Visnadello",,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,ARCAT Veneto ODV,,,,https://www1.agenziaentrate.gov.it/servizi/domanda%2B5%2Bper%2Bmille/2021/motore.htm?_pagina=5,PUBLIC_REGISTER,2026-08-18,PUBLIC_SOURCE_NEEDS_CURRENT_CONFIRMATION,,SIC-ID-098060EC0D91,TERRITORIAL,PUBLISHED_UNVERIFIED,IT,,,TO_GEOCODE,YES,YES,2026-08-18
