sic_id,level,country,country_code,entity_name,region,city,address,status,parent_name,source_url,source_type,language,meeting,public_contact,last_checked,notes
SIC-ID-01EDB42E51FD,CLUB,Slovenia,,DZA Vrhnika,,Vrhnika,"Raskovec 21, 1360 Vrhnika",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,041 229 142; 031 251 642,2026-08-18,
SIC-ID-FE8FEFDFE27B,CLUB,Slovenia,,Društvo zdravljenih alkoholikov Ajdovščina-Vipava,,Ajdovščina,"Tovarniška 3, 5370 Ajdovščina",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,051 337 347,2026-08-18,
SIC-ID-BA1E97B8092E,NATIONAL,Italy,,AICAT - Associazione Italiana dei Club Alcologici Territoriali,Italia,Udine / Padova,"Sede legale: Via Chisimaio 40, Udine; sede operativa: Via Cave 178, Padova",VERIFIED_OFFICIAL_CURRENT,,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,366 3625248; segreteria@aicat.net,2026-08-18,ODV; struttura nazionale di riferimento
SIC-ID-A4A209364C34,REGIONAL,Italy,,ARCAT Abruzzo,Abruzzo,Avezzano,Via Pio XII 30,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,320 8805222; katiusciatuzi@yahoo.it,2026-08-18,
SIC-ID-2A10970BE0FE,REGIONAL,Italy,,Alto Adige,Trentino-Alto Adige,,,OFFICIAL_LIST_CONTACT_MISSING,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,,2026-08-18,
SIC-ID-E450E1AA7076,REGIONAL,Italy,,ARCAT Basilicata,Basilicata,Matera,Via Rosario Livatino 47a,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,329 8859203; miriello.umberto70@gmail.com,2026-08-18,
SIC-ID-04CC7B14FFEF,REGIONAL,Italy,,ARCAT Calabria ODV,Calabria,Cosenza,Via Macchiabella 58,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,0984 1865040; arcatcalabriaodv@gmail.com,2026-08-18,
SIC-ID-58186CF0FF84,REGIONAL,Italy,,ARCAT Campania,Campania,Salerno,Via M. Pironti 14,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,375 5056720; arcatcampania@gmail.com,2026-08-18,
SIC-ID-E01307C6A9B8,REGIONAL,Italy,,ARCAT Emilia Romagna ODV,Emilia-Romagna,Mercato Saraceno,Via Matilde Serao 11,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,346 2176182; arcatemiliaromagna92@gmail.com,2026-08-18,
SIC-ID-8E917F3905ED,REGIONAL,Italy,,ARCAT Friuli,Friuli-Venezia Giulia,,,OFFICIAL_LIST_CONTACT_MISSING,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,,2026-08-18,
SIC-ID-95426BBB9E90,REGIONAL,Italy,,ARCAT Regione Lazio,Lazio,Aprilia,Via Carano 21,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,392 2766030; arcatregionelazio@gmail.com,2026-08-18,
SIC-ID-9280476EC951,REGIONAL,Italy,,ARCAT Liguria,Liguria,,,OFFICIAL_LIST_CONTACT_MISSING,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,,2026-08-18,
SIC-ID-E6048DA33279,REGIONAL,Italy,,ARCAT Lombardia,Lombardia,Almenno San Bartolomeo,Via 4 Novembre 66,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,375 8876759; info@arcatlombardia.it,2026-08-18,
SIC-ID-EB8310D741FD,REGIONAL,Italy,,ARCAT Marche ETS-ODV,Marche,Campofilone,C.da Montecamauro 6,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,349 7656452; arcatmarche@libero.it,2026-08-18,
SIC-ID-4A06574B73E5,REGIONAL,Italy,,ARCAT Molise,Molise,Campobasso,Via Cirese snc,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,338 1614519; arcatmolise@libero.it,2026-08-18,
SIC-ID-D6B2D5D0A481,REGIONAL,Italy,,ARCAT Piemonte,Piemonte,Torino,Via Giolitti 21,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,348 7722812; segreteria.arcatpiemonte@gmail.com,2026-08-18,
SIC-ID-D2B57845A64B,REGIONAL,Italy,,ARCAT Puglia ODV,Puglia,Bari,Via Perrone 19,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,349 7431529; Infoarcatpuglia@gmail.com,2026-08-18,
SIC-ID-120FF7EB6104,REGIONAL,Italy,,ARCAT Sardegna,Sardegna,Nuoro,Via Oggiano 18,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,328 7378290; arcatsardegna@aicat.net,2026-08-18,
SIC-ID-2C3387D3B80A,REGIONAL,Italy,,ARCAT della Sicilia ODV,Sicilia,Caltanissetta,Via Xiboli 310,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,329 1521062; arcatdellasiciliaodv@gmail.com,2026-08-18,
SIC-ID-E677AD1A5830,REGIONAL,Italy,,ARCAT Toscana ODV,Toscana,Firenze,Viale G. Matteotti 25,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,348 9214600; segreteria@arcattoscana.it,2026-08-18,
SIC-ID-6A68064F60D0,REGIONAL,Italy,,APCAT Trentino ODV,Trentino-Alto Adige,Pergine Valsugana,Via Guglielmi 19,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,0461 914451; segreteria@apcattrentino-centrostudi.it,2026-08-18,
SIC-ID-8D2F8BADDC30,REGIONAL,Italy,,ARCAT Umbria / Club Famiglia,Umbria,Perugia,Via Cristoforo Colombo 9,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,340 8672029; matteucci.vale@gmail.com,2026-08-18,
SIC-ID-76269233F127,REGIONAL,Italy,,Valle d'Aosta,Valle d'Aosta,,,OFFICIAL_LIST_CONTACT_MISSING,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,,2026-08-18,
SIC-ID-9BB6F95F8696,REGIONAL,Italy,,ARCAT Veneto ODV,Veneto,Trevignano,Via Tre Forni 16,VERIFIED_OFFICIAL_CURRENT,AICAT - Associazione Italiana dei Club Alcologici Territoriali,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,0423 677168; segreteria@arcatveneto.it,2026-08-18,
SIC-ID-B388A2B279B4,PROVINCIAL,Italy,,APCAT Latina,Lazio,Latina,Via Feronia 8,VERIFIED_OFFICIAL_CURRENT,ARCAT Regione Lazio,https://aicat.net/index.php?page=contatti,AICAT ufficiale,it,,0773 661962; apcatlatinaodv@gmail.com,2026-08-18,
SIC-ID-7BEADE35333A,TERRITORIAL,Italy,,ACAT Sesto Campi Firenze,Toscana,Sesto Fiorentino / Campi Bisenzio,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,347 1041089,2026-08-18,Contatto pubblicato: Simona
SIC-ID-662402122ED5,TERRITORIAL,Italy,,ACAT Empoli,Toscana,Empoli,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,335 5421096,2026-08-18,Contatto pubblicato: Patrizia
SIC-ID-EBE71CCD0F2C,TERRITORIAL,Italy,,ACAT Follonica,Toscana,Follonica,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,339 2554034,2026-08-18,Contatto pubblicato: Ilio
SIC-ID-31C2AFD508B5,TERRITORIAL,Italy,,ACAT Garfagnana,Toscana,Garfagnana,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,335 5481095,2026-08-18,Contatto pubblicato: Franca
SIC-ID-C86AB2CEB807,TERRITORIAL,Italy,,ACAT Grosseto Green,Toscana,Grosseto,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,349 1884621,2026-08-18,Contatto pubblicato: Simona
SIC-ID-3350FE786DF4,TERRITORIAL,Italy,,ACAT Grosseto Hudolin,Toscana,Grosseto,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,328 5334010,2026-08-18,Contatto pubblicato: Patrizia
SIC-ID-F81B1CAF2E6C,TERRITORIAL,Italy,,ACAT Grosseto Nord,Toscana,Grosseto Nord,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,328 6246905,2026-08-18,Contatto pubblicato: Ilio
SIC-ID-E7F10C5AABC1,TERRITORIAL,Italy,,ACAT Livorno,Toscana,Livorno,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,351 2171326,2026-08-18,Contatto pubblicato: Salvatore
SIC-ID-DEDA4EF649EF,TERRITORIAL,Italy,,ACAT Lucca,Toscana,Lucca,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,347 3359683,2026-08-18,Contatto pubblicato: Segreteria
SIC-ID-3EA4ADF76D2F,TERRITORIAL,Italy,,ACAT Massa Montignoso,Toscana,Massa / Montignoso,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,339 4279137,2026-08-18,Contatto pubblicato: Maria
SIC-ID-D17B133FC428,TERRITORIAL,Italy,,ACAT Pistoiese,Toscana,Pistoia,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,339 8188384,2026-08-18,Contatto pubblicato: Ilde
SIC-ID-1402B1FB6F2F,TERRITORIAL,Italy,,ACAT Pratese,Toscana,Prato,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,338 2094460,2026-08-18,Contatto pubblicato: Agostino
SIC-ID-D3779D389688,TERRITORIAL,Italy,,ACAT Val di Cornia,Toscana,Val di Cornia,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,333 2119635,2026-08-18,Contatto pubblicato: Antonio
SIC-ID-02CE7D3ED50C,TERRITORIAL,Italy,,ACAT Valdinievole,Toscana,Valdinievole,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,393 8875648,2026-08-18,Contatto pubblicato: Sergio
SIC-ID-EB9F0E585B70,TERRITORIAL,Italy,,ACAT Versilia,Toscana,Versilia,,VERIFIED_OFFICIAL_CURRENT,ARCAT Toscana ODV,https://www.arcattoscana.it/dove-sono-i-club-del-territorio/,ARCAT Toscana ufficiale,it,,388 3740502,2026-08-18,Contatto pubblicato: Segreteria
SIC-ID-06CCCF1EBE28,TERRITORIAL,Italy,,ACAT Basso Polesine,Veneto,Taglio di Po,Viale Kennedy 63,VERIFIED_OFFICIAL_CURRENT,ARCAT Veneto ODV,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,328 8420028; acat.bassop@tiscali.it,2026-08-18,Sito indica anche Piazza Venezia 3 come sede ACAT per alcuni Club
SIC-ID-BD42DE095859,CLUB,Italy,,Club 566,Veneto,Taglio di Po,"Piazza Venezia 3, sede ACAT",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-EB86B812E14F,CLUB,Italy,,Club 497 - Viola,Veneto,Porto Tolle,"Centro ""Un Ponte per"", Via Matteotti",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-3D0BEDACCEEF,CLUB,Italy,,Club 348,Veneto,Taglio di Po,"Piazza Venezia 3, sede ACAT",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-B80821339421,CLUB,Italy,,Club 498 - Baby Club,Veneto,Rosolina,"Centro Civico, Viale Marconi",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-11E77DD06107,CLUB,Italy,,Club 315 - Luna,Veneto,Taglio di Po,"Piazza Venezia 3, sede ACAT",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-4D7C872AC7C4,CLUB,Italy,,Club 590,Veneto,Adria,"Centro Anziani, Piazza Casellati",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-8BAF038C2EBB,CLUB,Italy,,Club 628 - La Rivincita,Veneto,Porto Viro,"Centro Venos Sitta, Via Dante",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-DE45D650EF10,CLUB,Italy,,Club 630 - La Rosa Bianca,Veneto,Adria,,VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-DE160C80A252,CLUB,Italy,,Club 637 - L'Aurora,Veneto,Pettorazza Grimani,"Biblioteca Comunale, Via Roma",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-28840C24056D,CLUB,Italy,,Club 643 - Iris,Veneto,Porto Tolle,"Centro ""Un Ponte per"", Via Matteotti",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-10F7910C678B,CLUB,Italy,,Club 644,Veneto,Corbola,"Pro Loco, Piazza Martiri",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-D910685D42DD,CLUB,Italy,,Club 649 - Il Girasole,Veneto,Papozze,"Biblioteca Comunale, Piazza Municipio",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-996B2F54D4A4,CLUB,Italy,,Club 496,Veneto,Porto Viro,"Centro Venos Sitta, Via Dante",VERIFIED_OFFICIAL_CURRENT,ACAT Basso Polesine,https://www.acatbassopolesine.org/acat-basso-polesine,ACAT ufficiale,it,,,2026-08-18,
SIC-ID-A00A8B3BD40D,TERRITORIAL,Italy,,ACAT Bergamo,Lombardia,Bergamo,"Via Borgo Palazzo 130, pad. 7/b",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,349 6653262; acatbergamo7@gmail.com,2026-08-18,
SIC-ID-651CFC11B69F,TERRITORIAL,Italy,,ACAT Isola Bergamasca,Lombardia,Terno d'Isola,Via G. Bravi 16,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,328 3071891; acatisolabergamasca@libero.it,2026-08-18,
SIC-ID-664D49F59AD7,TERRITORIAL,Italy,,ACAT Arcobaleno,Lombardia,Osio Sotto,Via Libertà 40,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,351 8282923; acatarcobaleno@virgilio.it,2026-08-18,
SIC-ID-5D2E6FD67EE3,TERRITORIAL,Italy,,ACAT Curno,Lombardia,Curno,Via Edmondo De Amicis,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,347 3478263; acatcurno@gmail.com,2026-08-18,
SIC-ID-84B4E0383BF9,TERRITORIAL,Italy,,ACAT Valle Seriana Superiore e Valle di Scalve,Lombardia,Clusone,,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,333 7519188; acataltavalseriana@tiscali.it,2026-08-18,
SIC-ID-588D4B7456B7,TERRITORIAL,Italy,,ACAT Media Val Seriana,Lombardia,Albino,Via M.O. Briolini 2/f,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,334 9808448; acatmediavalleseriana@gmail.com,2026-08-18,
SIC-ID-F027A083DD45,TERRITORIAL,Italy,,ACAT Parco dei Colli,Lombardia,Villa d'Almè,"Via Locatelli, Municipio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,340 2716420; acat.parcodeicolli@libero.it,2026-08-18,
SIC-ID-F7F45C35ADC1,TERRITORIAL,Italy,,ACAT Valcavallina Valcalepio,Lombardia,Chiuduno,"Largo Mons. Vistalli, c/o Parrocchia",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,320 1525284; benaglimassimo@gmail.com,2026-08-18,
SIC-ID-07C3957DF79C,TERRITORIAL,Italy,,ACAT Alto Sebino,Lombardia,Costa Volpino,"Via Nazionale, Domus Civica",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,,335 6995822; bloren.g@alice.it,2026-08-18,
SIC-ID-A91E12F7C5F0,CLUB,Italy,,CAT Bergamo 4 - Loreto,Lombardia,Bergamo,"Via Loreto 5, Oratorio",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Sabato 16:00,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-B14432F9E9BC,CLUB,Italy,,CAT Bergamo 6 - La Farfalla,Lombardia,Bergamo,"Via Biava 26, CTE Valtesse",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Venerdì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-4995E6799D0D,CLUB,Italy,,CAT Bergamo 7 - S. Caterina,Lombardia,Bergamo,Via Borgo Santa Caterina 16,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Venerdì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-06B534CB620A,CLUB,Italy,,CAT Bergamo 8 - Torre Boldone,Lombardia,Torre Boldone,"Piazza Mercato, Centro polivalente",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-A3163C2F7AA4,CLUB,Italy,,CAT Bergamo - Borgo Santa Caterina,Lombardia,Bergamo,Via Borgo Santa Caterina 16,VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-03A79B70A28C,CLUB,Italy,,CAT Bergamo Reti - Valtesse,Lombardia,Bergamo,"Via Biava 26, CTE Valtesse",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:15,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-B76387180DFB,CLUB,Italy,,CAT Ponte S. Pietro,Lombardia,Ponte San Pietro,"Via Legionari di Polonia 5, Centro UFO",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-DB494A0E5723,CLUB,Italy,,CAT Madone,Lombardia,Madone,"Via Patrioti 7, Casa delle Associazioni",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-C5292DD18129,CLUB,Italy,,CAT Terno d'Isola 1,Lombardia,Terno d'Isola,"Via G. Bravi 15, ex Scuole Elementari",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Sabato 15:00,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-F25224259017,CLUB,Italy,,CAT Terno d'Isola 2,Lombardia,Terno d'Isola,"Via G. Bravi 15, ex Scuole Elementari",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-C40C025ACFBE,CLUB,Italy,,CAT Terno d'Isola 3,Lombardia,Terno d'Isola,"Via G. Bravi 15, ex Scuole Elementari",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-643612548FF3,CLUB,Italy,,CAT Calusco d'Adda,Lombardia,Calusco d'Adda,"Via dell'Assunta 243, Casa Papa Giovanni",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Mercoledì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-11CB8D3A9671,CLUB,Italy,,CAT Stezzano,Lombardia,Stezzano,"Via Mascagni 13, Centro Cascinetto",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-5DA54E3EE148,CLUB,Italy,,CAT Osio Sotto 1,Lombardia,Osio Sotto,"Via Libertà 45, Centro Sociale Mons. Barbisotti",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Martedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-462DAB9F7C90,CLUB,Italy,,CAT Osio Sotto 3,Lombardia,Osio Sotto,"Via Libertà 45, Centro Mons. Barbisotti",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-500AAB8996D1,CLUB,Italy,,CAT Zanica,Lombardia,Zanica,"Piazza Repubblica, Centro Socio Culturale",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Lunedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
SIC-ID-A4FF658C98EE,CLUB,Italy,,CAT Grassobbio,Lombardia,Grassobbio,"Via Roma 25, Cascina Ghezzi",VERIFIED_OFFICIAL_CURRENT,ARCAT Lombardia,https://www.arcatlombardia.it/CAT_Bergamo.html,ARCAT Lombardia ufficiale,it,Giovedì 20:30,,2026-08-18,Parent ACAT ricostruibile dalla pagina sorgente; da normalizzare nella fase 2
